Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
1501.0,2015,Sonoma County,high,not eligible,0.0,0,1.0,27,0.0,0,0.0,0,6041150100
1502.02,2015,Sonoma County,high,not eligible,0.0,0,0.9193548387096774,57,0.0,0,0.08064516129032258,5,6041150202
1502.03,2015,Sonoma County,mid,not eligible,0.0,0,0.87,87,0.0,0,0.13,13,6041150203
1502.04,2015,Sonoma County,high,not eligible,0.0,0,0.9811320754716981,52,0.0,0,0.018867924528301886,1,6041150204
1503.03,2015,Sonoma County,mid,not eligible,0.0,0,0.8807339449541285,96,0.0,0,0.11926605504587157,13,6041150303
1503.04,2015,Sonoma County,mod,eligible,0.9294117647058824,79,0.0,0,0.07058823529411765,6,0.0,0,6041150304
1503.05,2015,Sonoma County,mod,eligible,0.8051948051948052,62,0.0,0,0.19480519480519481,15,0.0,0,6041150305
1503.06,2015,Sonoma County,mid,not eligible,0.0,0,0.9433962264150944,50,0.0,0,0.05660377358490566,3,6041150306
1505.0,2015,Sonoma County,high,not eligible,0.0,0,0.9452054794520548,69,0.0,0,0.0547945205479452,4,6041150500
1506.01,2015,Sonoma County,mid,not eligible,0.0,0,0.9142857142857143,32,0.0,0,0.08571428571428572,3,6041150601
1506.02,2015,Sonoma County,mid,not eligible,0.0,0,0.9324324324324325,69,0.0,0,0.06756756756756757,5,6041150602
1506.03,2015,Sonoma County,mid,not eligible,0.0,0,0.9772727272727273,86,0.0,0,0.022727272727272728,2,6041150603
1506.07,2015,Sonoma County,high,not eligible,0.0,0,0.989010989010989,90,0.0,0,0.01098901098901099,1,6041150607
1506.09,2015,Sonoma County,mid,not eligible,0.0,0,0.9150943396226415,97,0.0,0,0.08490566037735849,9,6041150609
1506.1,2015,Sonoma County,high,not eligible,0.0,0,0.9852941176470589,67,0.0,0,0.014705882352941176,1,6041150610
1506.11,2015,Sonoma County,high,not eligible,0.0,0,0.9782608695652174,45,0.0,0,0.021739130434782608,1,6041150611
1506.12,2015,Sonoma County,high,not eligible,0.0,0,1.0,55,0.0,0,0.0,0,6041150612
1507.01,2015,Sonoma County,mid,not eligible,0.0,0,0.9444444444444444,51,0.0,0,0.05555555555555555,3,6041150701
1507.02,2015,Sonoma County,high,not eligible,0.0,0,0.987012987012987,76,0.0,0,0.012987012987012988,1,6041150702
1508.0,2015,Sonoma County,mid,not eligible,0.0,0,1.0,58,0.0,0,0.0,0,6041150800
1509.01,2015,Sonoma County,mid,not eligible,0.0,0,0.8955223880597015,60,0.0,0,0.1044776119402985,7,6041150901
1509.02,2015,Sonoma County,high,not eligible,0.0,0,0.96875,62,0.0,0,0.03125,2,6041150902
1510.0,2015,Sonoma County,high,not eligible,0.0,0,0.9523809523809523,20,0.0,0,0.047619047619047616,1,6041151000
1511.0,2015,Sonoma County,mid,not eligible,0.0,0,0.9333333333333333,28,0.0,0,0.06666666666666667,2,6041151100
1512.01,2015,Sonoma County,mod,eligible,0.7763157894736842,59,0.0,0,0.2236842105263158,17,0.0,0,6041151201
1512.03,2015,Sonoma County,mid,not eligible,0.0,0,0.8985507246376812,62,0.0,0,0.10144927536231885,7,6041151203
1512.04,2015,Sonoma County,mid,not eligible,0.0,0,0.6272727272727273,69,0.0,0,0.37272727272727274,41,6041151204
1513.01,2015,Sonoma County,mid,not eligible,0.0,0,0.8307692307692308,54,0.0,0,0.16923076923076924,11,6041151301
1513.05,2015,Sonoma County,mod,eligible,0.8095238095238095,51,0.0,0,0.19047619047619047,12,0.0,0,6041151305
1513.06,2015,Sonoma County,mid,not eligible,0.0,0,0.8301886792452831,88,0.0,0,0.16981132075471697,18,6041151306
