Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
4001.0,2017,Alameda County,high,not eligible,0.0,0,1.0,75,0.0,0,0.0,0,6001400100
4002.0,2017,Alameda County,high,not eligible,0.0,0,1.0,13,0.0,0,0.0,0,6001400200
4003.0,2017,Alameda County,high,not eligible,0.0,0,1.0,38,0.0,0,0.0,0,6001400300
4004.0,2017,Alameda County,high,not eligible,0.0,0,1.0,37,0.0,0,0.0,0,6001400400
4005.0,2017,Alameda County,mid,not eligible,0.0,0,0.9615384615384616,50,0.0,0,0.038461538461538464,2,6001400500
4006.0,2017,Alameda County,high,not eligible,0.0,0,1.0,31,0.0,0,0.0,0,6001400600
4007.0,2017,Alameda County,low,eligible,0.9736842105263158,74,0.0,0,0.02631578947368421,2,0.0,0,6001400700
4008.0,2017,Alameda County,mod,eligible,0.9724770642201835,106,0.0,0,0.027522935779816515,3,0.0,0,6001400800
4009.0,2017,Alameda County,mod,eligible,1.0,33,0.0,0,0.0,0,0.0,0,6001400900
4010.0,2017,Alameda County,mod,eligible,0.9782608695652174,90,0.0,0,0.021739130434782608,2,0.0,0,6001401000
4011.0,2017,Alameda County,mod,eligible,0.9487179487179487,37,0.0,0,0.05128205128205128,2,0.0,0,6001401100
4012.0,2017,Alameda County,high,not eligible,0.0,0,1.0,44,0.0,0,0.0,0,6001401200
4013.0,2017,Alameda County,low,eligible,0.9024390243902439,37,0.0,0,0.0975609756097561,4,0.0,0,6001401300
4014.0,2017,Alameda County,low,eligible,0.9322033898305084,55,0.0,0,0.06779661016949153,4,0.0,0,6001401400
4015.0,2017,Alameda County,mod,eligible,0.96,48,0.0,0,0.04,2,0.0,0,6001401500
4016.0,2017,Alameda County,low,eligible,0.9411764705882353,32,0.0,0,0.058823529411764705,2,0.0,0,6001401600
4017.0,2017,Alameda County,mod,eligible,0.9832635983263598,235,0.0,0,0.016736401673640166,4,0.0,0,6001401700
4018.0,2017,Alameda County,low,eligible,0.967741935483871,30,0.0,0,0.03225806451612903,1,0.0,0,6001401800
