tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
"75.62000274658203","","6515","34.20000076293945","1587","2056","568","131500","161","California","CA","","38-2750395","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Female","","","","","White","Not Hispanic or Latino","1022.02","2017","","Male","","","","","White","Not Hispanic or Latino","Department of Housing and Urban Development","HUD","Loan originated"
"64.41999816894531","","1597","17.40999984741211","434","1358","700","131500","763","California","CA","","0000451965","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Not owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","1322.00","2017","","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","Consumer Financial Protection Bureau","CFPB","Loan originated"
"42.400001525878906","","4660","82.36000061035156","540","941","354","131500","140","California","CA","","0000451965","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Male","","","","","White","Hispanic or Latino","1122.02","2017","","Female","","","","","White","Not Hispanic or Latino","Consumer Financial Protection Bureau","CFPB","Loan originated"
"101.12999725341797","","4068","9.050000190734863","1126","1555","2027","131500","843","California","CA","","0004114567","Commercial bank, savings bank or savings association","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1090.02","2017","","Male","","","","","White","Not Hispanic or Latino","Consumer Financial Protection Bureau","CFPB","Loan originated"
"64.41999816894531","","1597","17.40999984741211","434","1358","908","131500","220","California","CA","","75-2695327","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Not owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1322.00","2017","","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","Department of Housing and Urban Development","HUD","Application withdrawn by applicant"
"92.01000213623047","","4666","11.0600004196167","1384","1734","1324","131500","525","California","CA","","0000451965","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","1170.00","2017","","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","Consumer Financial Protection Bureau","CFPB","Loan originated"
"71.61000061035156","","2920","26.579999923706055","690","1939","1850","131500","354","California","CA","","7992700007","Private securitization","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","1330.00","2017","","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","Department of Housing and Urban Development","HUD","Loan originated"
"95.16999816894531","","1931","15.430000305175781","511","1753","167","131500","159","California","CA","","0000097069","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a subordinate lien","Not a HOEPA loan","","","","","Marin County","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","1321.00","2017","","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","National Credit Union Administration","NCUA","Loan originated"
"50.529998779296875","","4085","31.81999969482422","938","1092","464","131500","198","California","CA","","0002735146","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Female","","","","","White","Not Hispanic or Latino","1060.01","2017","","Male","","","","","Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","Consumer Financial Protection Bureau","CFPB","Loan originated"
"142.69000244140625","","5221","16.34000015258789","1928","2224","933","131500","405","California","CA","","0000852218","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Rafael - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1102.00","2017","","Male","","","","","White","Not Hispanic or Latino","Consumer Financial Protection Bureau","CFPB","Loan originated"
