tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
"172.7899932861328","","5377","14.079999923706055","1441","1736","700","99400","645","California","CA","0094412","0000000001","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1241.00","2010","0","Male","","","","","White","Not Hispanic or Latino","Office of the Comptroller of the Currency","OCC","Loan originated"
"126.25","","4958","13.760000228881836","1474","1877","720","99400","","California","CA","0044052","0000000001","Fannie Mae (FNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","Quality edit failure only","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1211.00","2010","0","Male","","","","","White","Not Hispanic or Latino","Office of the Comptroller of the Currency","OCC","Loan originated"
"76.20999908447266","","3771","27.0","1027","1264","417","99400","127","California","CA","0064738","0000000001","Fannie Mae (FNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Female","","","","","White","Not Hispanic or Latino","1050.00","2010","0","Male","","","","","White","Not Hispanic or Latino","Office of the Comptroller of the Currency","OCC","Loan originated"
"42.720001220703125","","2500","66.36000061035156","267","524","405","99400","113","California","CA","0055750","0000000001","Ginnie Mae (GNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","FHA-insured","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1290.00","2010","0","Male","","","","","White","Not Hispanic or Latino","Office of the Comptroller of the Currency","OCC","Loan originated"
"102.69000244140625","","6666","22.530000686645508","1769","2109","573","99400","239","California","CA","0002343","56-2471041","Fannie Mae (FNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Female","","","","","Asian","Not Hispanic or Latino","1041.01","2010","0","Male","","","","","White","Not Hispanic or Latino","Department of Housing and Urban Development","HUD","Loan originated"
"79.01000213623047","","4959","36.2400016784668","1119","1563","445","99400","","California","CA","0018041","0000000001","Loan was not originated or was not sold in calendar year covered by register","One-to-four family dwelling (other than manufactured housing)","Not applicable","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Not applicable","Not a HOEPA loan","","","","","Marin County","Not applicable","","","","","Not applicable","Not applicable","1041.02","2010","2","Not applicable","","","","","Not applicable","Not applicable","Office of the Comptroller of the Currency","OCC","Loan purchased by the institution"
"119.01000213623047","","5722","25.079999923706055","1700","1924","405","99400","","California","CA","0110361","0000000001","Fannie Mae (FNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","Quality edit failure only","","","","Marin County","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","1042.00","2010","0","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","Office of the Comptroller of the Currency","OCC","Loan originated"
"154.36000061035156","","6188","13.779999732971191","2000","2493","372","99400","102","California","CA","0044913","0000000001","Fannie Mae (FNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1281.00","2010","0","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","Office of the Comptroller of the Currency","OCC","Loan originated"
"100.87999725341797","","2584","19.270000457763672","829","982","364","99400","97","California","CA","0113388","0000000001","Fannie Mae (FNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","Conventional","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","Female","","","","","White","Not Hispanic or Latino","1012.00","2010","0","Female","","","","","White","Not Hispanic or Latino","Office of the Comptroller of the Currency","OCC","Loan originated"
"79.01000213623047","","4959","36.2400016784668","1119","1563","331","99400","69","California","CA","0059830","0000000001","Ginnie Mae (GNMA)","One-to-four family dwelling (other than manufactured housing)","Preapproval was not requested","Owner-occupied as a principal dwelling","San Francisco, San Mateo, Redwood City - CA","FHA-insured","Home purchase","Secured by a first lien","Not a HOEPA loan","","","","","Marin County","No co-applicant","","","","","No co-applicant","No co-applicant","1041.02","2010","0","Female","","","","","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Office of the Comptroller of the Currency","OCC","Loan originated"
